accession	ko_id	map_id
GCF_011927955.1	K18370	map00650
GCF_011927955.1	K11473	map00630
GCF_011927955.1	K01585	map00330
GCF_011927955.1	K07793	map02020
GCF_011927955.1	K00803	map00565
GCF_011927955.1	K00803	map04146
GCF_011927955.1	K07793	map02020
GCF_011927955.1	K01585	map00330
GCF_011927955.1	K00128	map00981
GCF_011927955.1	K00128	map00625
GCF_011927955.1	K00128	map00770
GCF_011927955.1	K00128	map00410
GCF_011927955.1	K00128	map00340
GCF_011927955.1	K00128	map00071
GCF_011927955.1	K00128	map00053
GCF_011927955.1	K00128	map00280
GCF_011927955.1	K00128	map00380
GCF_011927955.1	K00128	map00561
GCF_011927955.1	K00128	map00310
GCF_011927955.1	K00128	map04936
GCF_011927955.1	K00128	map00010
GCF_011927955.1	K00128	map00330
GCF_011927955.1	K00128	map00620
GCF_011927955.1	K00128	map01240
GCF_011927955.1	K09472	map00330
GCF_011927955.1	K00151	map00350
GCF_011927955.1	K00151	map01220
GCF_011927955.1	K13481	map01232
GCF_011927955.1	K13481	map00230
GCF_011927955.1	K07793	map02020
GCF_011927955.1	K02035	map02024
GCF_011927955.1	K01962	map00061
GCF_011927955.1	K01962	map01212
GCF_011927955.1	K01962	map00640
GCF_011927955.1	K01962	map00720
GCF_011927955.1	K01962	map00620
GCF_011927955.1	K01962	map01200
GCF_011927955.1	K01963	map00061
GCF_011927955.1	K01963	map01212
GCF_011927955.1	K01963	map00640
GCF_011927955.1	K01963	map00720
GCF_011927955.1	K01963	map00620
GCF_011927955.1	K01963	map01200
GCF_011927955.1	K02433	map00970
GCF_011927955.1	K06131	map00564
GCF_011927955.1	K01720	map00640
GCF_011927955.1	K01255	map00480
GCF_011927955.1	K12960	map00270
GCF_011927955.1	K01703	map00290
GCF_011927955.1	K01703	map00966
GCF_011927955.1	K01703	map00660
GCF_011927955.1	K01703	map01210
GCF_011927955.1	K01703	map01230
GCF_011927955.1	K01915	map00220
GCF_011927955.1	K01915	map00910
GCF_011927955.1	K01915	map04727
GCF_011927955.1	K01915	map00250
GCF_011927955.1	K01915	map04724
GCF_011927955.1	K01915	map04217
GCF_011927955.1	K01915	map00630
GCF_011927955.1	K01915	map01230
GCF_011927955.1	K01915	map02020
GCF_011927955.1	K03781	map04016
GCF_011927955.1	K03781	map04212
GCF_011927955.1	K03781	map04213
GCF_011927955.1	K03781	map04211
GCF_011927955.1	K03781	map04146
GCF_011927955.1	K03781	map00380
GCF_011927955.1	K03781	map04011
GCF_011927955.1	K03781	map04068
GCF_011927955.1	K03781	map00630
GCF_011927955.1	K03781	map05208
GCF_011927955.1	K03781	map05014
GCF_011927955.1	K03781	map01200
GCF_011927955.1	K03781	map05022
GCF_011927955.1	K01840	map00541
GCF_011927955.1	K01840	map00051
GCF_011927955.1	K01840	map00520
GCF_011927955.1	K01840	map01250
GCF_011927955.1	K02945	map03010
GCF_011927955.1	K07259	map00550
GCF_011927955.1	K02434	map00970
GCF_011927955.1	K03391	map00364
GCF_011927955.1	K03391	map00361
GCF_011927955.1	K05712	map00360
GCF_011927955.1	K05712	map01220
GCF_011927955.1	K00128	map00981
GCF_011927955.1	K00128	map00625
GCF_011927955.1	K00128	map00770
GCF_011927955.1	K00128	map00410
GCF_011927955.1	K00128	map00340
GCF_011927955.1	K00128	map00071
GCF_011927955.1	K00128	map00053
GCF_011927955.1	K00128	map00280
GCF_011927955.1	K00128	map00380
GCF_011927955.1	K00128	map00561
GCF_011927955.1	K00128	map00310
GCF_011927955.1	K00128	map04936
GCF_011927955.1	K00128	map00010
GCF_011927955.1	K00128	map00330
GCF_011927955.1	K00128	map00620
GCF_011927955.1	K00128	map01240
GCF_011927955.1	K06131	map00564
GCF_011927955.1	K00130	map00260
GCF_011927955.1	K00627	map00020
GCF_011927955.1	K00627	map00010
GCF_011927955.1	K00627	map00620
GCF_011927955.1	K00627	map01200
GCF_011927955.1	K01042	map00450
GCF_011927955.1	K01042	map00970
GCF_011927955.1	K00116	map00020
GCF_011927955.1	K00116	map00620
GCF_011927955.1	K00116	map01200
GCF_011927955.1	K00033	map00480
GCF_011927955.1	K00033	map00030
GCF_011927955.1	K00033	map01200
GCF_011927955.1	K01940	map00220
GCF_011927955.1	K01940	map00250
GCF_011927955.1	K01940	map05418
GCF_011927955.1	K01940	map01230
GCF_011927955.1	K05364	map00550
GCF_011927955.1	K05592	map03018
GCF_011927955.1	K11927	map03018
GCF_011927955.1	K01929	map01502
GCF_011927955.1	K01929	map00300
GCF_011927955.1	K01929	map00550
GCF_011927955.1	K01885	map00970
GCF_011927955.1	K01885	map00860
GCF_011927955.1	K01885	map01240
GCF_011927955.1	K00128	map00981
GCF_011927955.1	K00128	map00625
GCF_011927955.1	K00128	map00770
GCF_011927955.1	K00128	map00410
GCF_011927955.1	K00128	map00340
GCF_011927955.1	K00128	map00071
GCF_011927955.1	K00128	map00053
GCF_011927955.1	K00128	map00280
GCF_011927955.1	K00128	map00380
GCF_011927955.1	K00128	map00561
GCF_011927955.1	K00128	map00310
GCF_011927955.1	K00128	map04936
GCF_011927955.1	K00128	map00010
GCF_011927955.1	K00128	map00330
GCF_011927955.1	K00128	map00620
GCF_011927955.1	K00128	map01240
GCF_011927955.1	K00130	map00260
GCF_011927955.1	K00627	map00020
GCF_011927955.1	K00627	map00010
GCF_011927955.1	K00627	map00620
GCF_011927955.1	K00627	map01200
GCF_011927955.1	K00141	map00622
GCF_011927955.1	K00141	map00623
GCF_011927955.1	K00141	map00627
GCF_011927955.1	K00141	map01220
GCF_011927955.1	K08139	map04113
GCF_011927955.1	K01251	map00270
GCF_011927955.1	K00104	map00630
GCF_011927955.1	K01812	map00040
GCF_011927955.1	K04042	map00541
GCF_011927955.1	K04042	map00520
GCF_011927955.1	K04042	map01250
GCF_011927955.1	K00088	map00983
GCF_011927955.1	K00088	map01232
GCF_011927955.1	K00088	map00230
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K00600	map01523
GCF_011927955.1	K00600	map00460
GCF_011927955.1	K00600	map00670
GCF_011927955.1	K00600	map00630
GCF_011927955.1	K00600	map00260
GCF_011927955.1	K00600	map00680
GCF_011927955.1	K00600	map01230
GCF_011927955.1	K00600	map01200
GCF_011927955.1	K00600	map01240
GCF_011927955.1	K14519	map00930
GCF_011927955.1	K14519	map01220
GCF_011927955.1	K00266	map00910
GCF_011927955.1	K00266	map00250
GCF_011927955.1	K00266	map01230
GCF_011927955.1	K00697	map00500
GCF_011927955.1	K16055	map00500
GCF_011927955.1	K05556	map01057
GCF_011927955.1	K00382	map00020
GCF_011927955.1	K00382	map00280
GCF_011927955.1	K00382	map00380
GCF_011927955.1	K00382	map00640
GCF_011927955.1	K00382	map00310
GCF_011927955.1	K00382	map00630
GCF_011927955.1	K00382	map00010
GCF_011927955.1	K00382	map00260
GCF_011927955.1	K00382	map00620
GCF_011927955.1	K00382	map01200
GCF_011927955.1	K00382	map01240
GCF_011927955.1	K02112	map00195
GCF_011927955.1	K02112	map00190
GCF_011927955.1	K01426	map00643
GCF_011927955.1	K01426	map00360
GCF_011927955.1	K01426	map00380
GCF_011927955.1	K01426	map00627
GCF_011927955.1	K01426	map00330
GCF_011927955.1	K07768	map02020
GCF_011927955.1	K00128	map00981
GCF_011927955.1	K00128	map00625
GCF_011927955.1	K00128	map00770
GCF_011927955.1	K00128	map00410
GCF_011927955.1	K00128	map00340
GCF_011927955.1	K00128	map00071
GCF_011927955.1	K00128	map00053
GCF_011927955.1	K00128	map00280
GCF_011927955.1	K00128	map00380
GCF_011927955.1	K00128	map00561
GCF_011927955.1	K00128	map00310
GCF_011927955.1	K00128	map04936
GCF_011927955.1	K00128	map00010
GCF_011927955.1	K00128	map00330
GCF_011927955.1	K00128	map00620
GCF_011927955.1	K00128	map01240
GCF_011927955.1	K00130	map00260
GCF_011927955.1	K01046	map00561
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K00146	map00643
GCF_011927955.1	K00146	map00360
GCF_011927955.1	K00146	map00350
GCF_011927955.1	K01586	map00300
GCF_011927955.1	K01586	map00470
GCF_011927955.1	K01586	map01230
GCF_011927955.1	K09458	map00780
GCF_011927955.1	K09458	map00061
GCF_011927955.1	K09458	map01212
GCF_011927955.1	K09458	map01240
GCF_011927955.1	K01756	map00250
GCF_011927955.1	K01756	map01232
GCF_011927955.1	K01756	map00230
GCF_011927955.1	K01756	map01240
GCF_011927955.1	K01744	map00250
GCF_011927955.1	K00134	map00710
GCF_011927955.1	K00134	map04066
GCF_011927955.1	K00134	map00010
GCF_011927955.1	K00134	map05130
GCF_011927955.1	K00134	map05415
GCF_011927955.1	K00134	map05132
GCF_011927955.1	K00134	map01230
GCF_011927955.1	K00134	map05010
GCF_011927955.1	K00134	map01200
GCF_011927955.1	K01426	map00643
GCF_011927955.1	K01426	map00360
GCF_011927955.1	K01426	map00380
GCF_011927955.1	K01426	map00627
GCF_011927955.1	K01426	map00330
GCF_011927955.1	K02433	map00970
GCF_011927955.1	K01915	map00220
GCF_011927955.1	K01915	map00910
GCF_011927955.1	K01915	map04727
GCF_011927955.1	K01915	map00250
GCF_011927955.1	K01915	map04724
GCF_011927955.1	K01915	map04217
GCF_011927955.1	K01915	map00630
GCF_011927955.1	K01915	map01230
GCF_011927955.1	K01915	map02020
GCF_011927955.1	K01426	map00643
GCF_011927955.1	K01426	map00360
GCF_011927955.1	K01426	map00380
GCF_011927955.1	K01426	map00627
GCF_011927955.1	K01426	map00330
GCF_011927955.1	K02433	map00970
GCF_011927955.1	K11103	map02020
GCF_011927955.1	K01755	map00220
GCF_011927955.1	K01755	map00250
GCF_011927955.1	K01755	map01230
GCF_011927955.1	K00104	map00630
GCF_011927955.1	K00382	map00020
GCF_011927955.1	K00382	map00280
GCF_011927955.1	K00382	map00380
GCF_011927955.1	K00382	map00640
GCF_011927955.1	K00382	map00310
GCF_011927955.1	K00382	map00630
GCF_011927955.1	K00382	map00010
GCF_011927955.1	K00382	map00260
GCF_011927955.1	K00382	map00620
GCF_011927955.1	K00382	map01200
GCF_011927955.1	K00382	map01240
GCF_011927955.1	K01752	map00260
GCF_011927955.1	K01752	map00270
GCF_011927955.1	K01752	map01230
GCF_011927955.1	K01752	map01200
GCF_011927955.1	K00146	map00643
GCF_011927955.1	K00146	map00360
GCF_011927955.1	K00146	map00350
GCF_011927955.1	K00764	map00250
GCF_011927955.1	K00764	map00230
GCF_011927955.1	K01857	map00362
GCF_011927955.1	K01857	map01220
GCF_011927955.1	K01679	map05211
GCF_011927955.1	K01679	map00020
GCF_011927955.1	K01679	map00720
GCF_011927955.1	K01679	map04934
GCF_011927955.1	K01679	map00620
GCF_011927955.1	K01679	map01200
GCF_011927955.1	K01679	map05200
GCF_011927955.1	K00231	map00860
GCF_011927955.1	K00231	map01240
GCF_011927955.1	K00104	map00630
GCF_011927955.1	K01924	map00550
GCF_011927955.1	K01626	map00400
GCF_011927955.1	K01626	map01230
GCF_011927955.1	K01626	map02024
GCF_011927955.1	K16019	map01051
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K00529	map00071
GCF_011927955.1	K00529	map00360
GCF_011927955.1	K00529	map01220
GCF_011927955.1	K06016	map00240
GCF_011927955.1	K11754	map00790
GCF_011927955.1	K11754	map01240
GCF_011927955.1	K00382	map00020
GCF_011927955.1	K00382	map00280
GCF_011927955.1	K00382	map00380
GCF_011927955.1	K00382	map00640
GCF_011927955.1	K00382	map00310
GCF_011927955.1	K00382	map00630
GCF_011927955.1	K00382	map00010
GCF_011927955.1	K00382	map00260
GCF_011927955.1	K00382	map00620
GCF_011927955.1	K00382	map01200
GCF_011927955.1	K00382	map01240
GCF_011927955.1	K02858	map00740
GCF_011927955.1	K02858	map01240
GCF_011927955.1	K14652	map00740
GCF_011927955.1	K14652	map00790
GCF_011927955.1	K14652	map01240
GCF_011927955.1	K15372	map00430
GCF_011927955.1	K15372	map00410
GCF_011927955.1	K00027	map00620
GCF_011927955.1	K00027	map01200
GCF_011927955.1	K00027	map02020
GCF_011927955.1	K01880	map00970
GCF_011927955.1	K02106	map02020
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K00262	map00220
GCF_011927955.1	K00262	map00910
GCF_011927955.1	K00262	map00250
GCF_011927955.1	K05549	map00364
GCF_011927955.1	K05549	map00622
GCF_011927955.1	K05549	map00362
GCF_011927955.1	K05549	map01220
GCF_011927955.1	K03885	map00190
GCF_011927955.1	K00983	map00541
GCF_011927955.1	K00983	map00520
GCF_011927955.1	K00983	map01250
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K00135	map00250
GCF_011927955.1	K00135	map00350
GCF_011927955.1	K00135	map00760
GCF_011927955.1	K00135	map00310
GCF_011927955.1	K00135	map00650
GCF_011927955.1	K11103	map02020
GCF_011927955.1	K00790	map00550
GCF_011927955.1	K00790	map00520
GCF_011927955.1	K00790	map01250
GCF_011927955.1	K01915	map00220
GCF_011927955.1	K01915	map00910
GCF_011927955.1	K01915	map04727
GCF_011927955.1	K01915	map00250
GCF_011927955.1	K01915	map04724
GCF_011927955.1	K01915	map04217
GCF_011927955.1	K01915	map00630
GCF_011927955.1	K01915	map01230
GCF_011927955.1	K01915	map02020
GCF_011927955.1	K02552	map01053
GCF_011927955.1	K02552	map00130
GCF_011927955.1	K02552	map01240
GCF_011927955.1	K07250	map00410
GCF_011927955.1	K07250	map00280
GCF_011927955.1	K07250	map00250
GCF_011927955.1	K07250	map00640
GCF_011927955.1	K07250	map00310
GCF_011927955.1	K07250	map00650
GCF_011927955.1	K15372	map00430
GCF_011927955.1	K15372	map00410
GCF_011927955.1	K01466	map00230
GCF_011927955.1	K01915	map00220
GCF_011927955.1	K01915	map00910
GCF_011927955.1	K01915	map04727
GCF_011927955.1	K01915	map00250
GCF_011927955.1	K01915	map04724
GCF_011927955.1	K01915	map04217
GCF_011927955.1	K01915	map00630
GCF_011927955.1	K01915	map01230
GCF_011927955.1	K01915	map02020
GCF_011927955.1	K00128	map00981
GCF_011927955.1	K00128	map00625
GCF_011927955.1	K00128	map00770
GCF_011927955.1	K00128	map00410
GCF_011927955.1	K00128	map00340
GCF_011927955.1	K00128	map00071
GCF_011927955.1	K00128	map00053
GCF_011927955.1	K00128	map00280
GCF_011927955.1	K00128	map00380
GCF_011927955.1	K00128	map00561
GCF_011927955.1	K00128	map00310
GCF_011927955.1	K00128	map04936
GCF_011927955.1	K00128	map00010
GCF_011927955.1	K00128	map00330
GCF_011927955.1	K00128	map00620
GCF_011927955.1	K00128	map01240
GCF_011927955.1	K00130	map00260
GCF_011927955.1	K00146	map00643
GCF_011927955.1	K00146	map00360
GCF_011927955.1	K00146	map00350
GCF_011927955.1	K01845	map00860
GCF_011927955.1	K01845	map01240
GCF_011927955.1	K00059	map00333
GCF_011927955.1	K00059	map00780
GCF_011927955.1	K00059	map00061
GCF_011927955.1	K00059	map01212
GCF_011927955.1	K00059	map01240
GCF_011927955.1	K00274	map00982
GCF_011927955.1	K00274	map05030
GCF_011927955.1	K00274	map05031
GCF_011927955.1	K00274	map00340
GCF_011927955.1	K00274	map00950
GCF_011927955.1	K00274	map00360
GCF_011927955.1	K00274	map00380
GCF_011927955.1	K00274	map00350
GCF_011927955.1	K00274	map04728
GCF_011927955.1	K00274	map04726
GCF_011927955.1	K00274	map05034
GCF_011927955.1	K00274	map00330
GCF_011927955.1	K00274	map00260
GCF_011927955.1	K00274	map05012
GCF_011927955.1	K03343	map00330
GCF_011927955.1	K03431	map00520
GCF_011927955.1	K03431	map01250
GCF_011927955.1	K01753	map00470
GCF_011927955.1	K01753	map00260
GCF_011927955.1	K00097	map00750
GCF_011927955.1	K00097	map01240
GCF_011927955.1	K00262	map00220
GCF_011927955.1	K00262	map00910
GCF_011927955.1	K00262	map00250
GCF_011927955.1	K02314	map04112
GCF_011927955.1	K02314	map03030
GCF_011927955.1	K02433	map00970
GCF_011927955.1	K01892	map00970
GCF_011927955.1	K01259	map00330
GCF_011927955.1	K00103	map00053
GCF_011927955.1	K00103	map01240
GCF_011927955.1	K01706	map00053
GCF_011927955.1	K13280	map03060
GCF_011927955.1	K00928	map00261
GCF_011927955.1	K00928	map00300
GCF_011927955.1	K00928	map01210
GCF_011927955.1	K00928	map00260
GCF_011927955.1	K00928	map00270
GCF_011927955.1	K00928	map01230
GCF_011927955.1	K00956	map00261
GCF_011927955.1	K00956	map00450
GCF_011927955.1	K00956	map00920
GCF_011927955.1	K00956	map00230
GCF_011927955.1	K00800	map00400
GCF_011927955.1	K00800	map01230
GCF_011927955.1	K00303	map00260
GCF_011927955.1	K01740	map00270
GCF_011927955.1	K00763	map00760
GCF_011927955.1	K00763	map01240
GCF_011927955.1	K00812	map00401
GCF_011927955.1	K00812	map00960
GCF_011927955.1	K00812	map00220
GCF_011927955.1	K00812	map00950
GCF_011927955.1	K00812	map00250
GCF_011927955.1	K00812	map00360
GCF_011927955.1	K00812	map00400
GCF_011927955.1	K00812	map01210
GCF_011927955.1	K00812	map00350
GCF_011927955.1	K00812	map00330
GCF_011927955.1	K00812	map00270
GCF_011927955.1	K00812	map01230
GCF_011927955.1	K14260	map00290
GCF_011927955.1	K14260	map00220
GCF_011927955.1	K14260	map00250
GCF_011927955.1	K14260	map01210
GCF_011927955.1	K14260	map01230
GCF_011927955.1	K14267	map00300
GCF_011927955.1	K14267	map01230
GCF_011927955.1	K01465	map00240
GCF_011927955.1	K01465	map01240
GCF_011927955.1	K01425	map04964
GCF_011927955.1	K01425	map05230
GCF_011927955.1	K01425	map00470
GCF_011927955.1	K01425	map00220
GCF_011927955.1	K01425	map04727
GCF_011927955.1	K01425	map00250
GCF_011927955.1	K01425	map04724
GCF_011927955.1	K01425	map05206
GCF_011927955.1	K01425	map02020
GCF_011927955.1	K00054	map00900
GCF_011927955.1	K01809	map00541
GCF_011927955.1	K01809	map00051
GCF_011927955.1	K01809	map00520
GCF_011927955.1	K01809	map01250
GCF_011927955.1	K01809	map01240
GCF_011927955.1	K00790	map00550
GCF_011927955.1	K00790	map00520
GCF_011927955.1	K00790	map01250
GCF_011927955.1	K03086	map02040
GCF_011927955.1	K03544	map04112
GCF_011927955.1	K00013	map00340
GCF_011927955.1	K00013	map01230
GCF_011927955.1	K02083	map00230
GCF_011927955.1	K06016	map00240
GCF_011927955.1	K01637	map00630
GCF_011927955.1	K01637	map01200
GCF_011927955.1	K00003	map00300
GCF_011927955.1	K00003	map00260
GCF_011927955.1	K00003	map00270
GCF_011927955.1	K00003	map01230
GCF_011927955.1	K12524	map00261
GCF_011927955.1	K12524	map00300
GCF_011927955.1	K12524	map00260
GCF_011927955.1	K12524	map00270
GCF_011927955.1	K12524	map01230
GCF_011927955.1	K01129	map01232
GCF_011927955.1	K01129	map00230
GCF_011927955.1	K00012	map00053
GCF_011927955.1	K00012	map00040
GCF_011927955.1	K00012	map00541
GCF_011927955.1	K00012	map00520
GCF_011927955.1	K00012	map01250
GCF_011927955.1	K00012	map01240
GCF_011927955.1	K01739	map00450
GCF_011927955.1	K01739	map00920
GCF_011927955.1	K01739	map00270
GCF_011927955.1	K01739	map01230
GCF_011927955.1	K00479	map00260
GCF_011927955.1	K01883	map00970
GCF_011927955.1	K00479	map00260
GCF_011927955.1	K00605	map00670
GCF_011927955.1	K00605	map00630
GCF_011927955.1	K00605	map00260
GCF_011927955.1	K00605	map01200
GCF_011927955.1	K03076	map03060
GCF_011927955.1	K03076	map03070
GCF_011927955.1	K03076	map02024
GCF_011927955.1	K01438	map00220
GCF_011927955.1	K01438	map01210
GCF_011927955.1	K01438	map01230
GCF_011927955.1	K01607	map00362
GCF_011927955.1	K01607	map01220
GCF_011927955.1	K14727	map00362
GCF_011927955.1	K14727	map01220
GCF_011927955.1	K03601	map03430
GCF_011927955.1	K06902	map04138
GCF_011927955.1	K01912	map00360
GCF_011927955.1	K01912	map05111
GCF_011927955.1	K00605	map00670
GCF_011927955.1	K00605	map00630
GCF_011927955.1	K00605	map00260
GCF_011927955.1	K00605	map01200
GCF_011927955.1	K00836	map01210
GCF_011927955.1	K00836	map00260
GCF_011927955.1	K00836	map01230
GCF_011927955.1	K00147	map00332
GCF_011927955.1	K00147	map00330
GCF_011927955.1	K00147	map01230
GCF_011927955.1	K00626	map04975
GCF_011927955.1	K00626	map00071
GCF_011927955.1	K00626	map00900
GCF_011927955.1	K00626	map00280
GCF_011927955.1	K00626	map00380
GCF_011927955.1	K00626	map01212
GCF_011927955.1	K00626	map00310
GCF_011927955.1	K00626	map00630
GCF_011927955.1	K00626	map00362
GCF_011927955.1	K00626	map00650
GCF_011927955.1	K00626	map00720
GCF_011927955.1	K00626	map00620
GCF_011927955.1	K00626	map01200
GCF_011927955.1	K00626	map02020
GCF_011927955.1	K00756	map00240
GCF_011927955.1	K00756	map01232
GCF_011927955.1	K00758	map00983
GCF_011927955.1	K00758	map05219
GCF_011927955.1	K00758	map00240
GCF_011927955.1	K00758	map01232
GCF_011927955.1	K01939	map00250
GCF_011927955.1	K01939	map01232
GCF_011927955.1	K01939	map00230
GCF_011927955.1	K01939	map01240
GCF_011927955.1	K01487	map01232
GCF_011927955.1	K01487	map00230
GCF_011927955.1	K00549	map00450
GCF_011927955.1	K00549	map00270
GCF_011927955.1	K00549	map01230
GCF_011927955.1	K01866	map00970
GCF_011927955.1	K01754	map00290
GCF_011927955.1	K01754	map00260
GCF_011927955.1	K01754	map01230
GCF_011927955.1	K01754	map01200
GCF_011927955.1	K01468	map00340
GCF_011927955.1	K01647	map00020
GCF_011927955.1	K01647	map01210
GCF_011927955.1	K01647	map00630
GCF_011927955.1	K01647	map01230
GCF_011927955.1	K01647	map01200
GCF_011927955.1	K03517	map00760
GCF_011927955.1	K03517	map01240
GCF_011927955.1	K01556	map00380
GCF_011927955.1	K01556	map01240
GCF_011927955.1	K11690	map02020
GCF_011927955.1	K01689	map04066
GCF_011927955.1	K01689	map03018
GCF_011927955.1	K01689	map00010
GCF_011927955.1	K01689	map00680
GCF_011927955.1	K01689	map01230
GCF_011927955.1	K01689	map01200
GCF_011927955.1	K00821	map00300
GCF_011927955.1	K00821	map00220
GCF_011927955.1	K00821	map01210
GCF_011927955.1	K00821	map01230
GCF_011927955.1	K01875	map00970
GCF_011927955.1	K00697	map00500
GCF_011927955.1	K16055	map00500
GCF_011927955.1	K00600	map01523
GCF_011927955.1	K00600	map00460
GCF_011927955.1	K00600	map00670
GCF_011927955.1	K00600	map00630
GCF_011927955.1	K00600	map00260
GCF_011927955.1	K00600	map00680
GCF_011927955.1	K00600	map01230
GCF_011927955.1	K00600	map01200
GCF_011927955.1	K00600	map01240
GCF_011927955.1	K00101	map00620
GCF_011927955.1	K00812	map00401
GCF_011927955.1	K00812	map00960
GCF_011927955.1	K00812	map00220
GCF_011927955.1	K00812	map00950
GCF_011927955.1	K00812	map00250
GCF_011927955.1	K00812	map00360
GCF_011927955.1	K00812	map00400
GCF_011927955.1	K00812	map01210
GCF_011927955.1	K00812	map00350
GCF_011927955.1	K00812	map00330
GCF_011927955.1	K00812	map00270
GCF_011927955.1	K00812	map01230
GCF_011927955.1	K14260	map00290
GCF_011927955.1	K14260	map00220
GCF_011927955.1	K14260	map00250
GCF_011927955.1	K14260	map01210
GCF_011927955.1	K14260	map01230
GCF_011927955.1	K14267	map00300
GCF_011927955.1	K14267	map01230
GCF_011927955.1	K05825	map00300
GCF_011927955.1	K05825	map01210
GCF_011927955.1	K03750	map00790
GCF_011927955.1	K03750	map01240
GCF_011927955.1	K01775	map01502
GCF_011927955.1	K01775	map00470
GCF_011927955.1	K06016	map00240
GCF_011927955.1	K06016	map00240
GCF_011927955.1	K00865	map00561
GCF_011927955.1	K00865	map00630
GCF_011927955.1	K00865	map00260
GCF_011927955.1	K06131	map00564
GCF_011927955.1	K00099	map00900
GCF_011927955.1	K13038	map00770
GCF_011927955.1	K13038	map01240
GCF_011927955.1	K11717	map00450
GCF_011927955.1	K04487	map04122
GCF_011927955.1	K04487	map00730
GCF_011927955.1	K04487	map01240
GCF_011927955.1	K01455	map00460
GCF_011927955.1	K01455	map00910
GCF_011927955.1	K01455	map00630
GCF_011927955.1	K01455	map01200
GCF_011927955.1	K01739	map00450
GCF_011927955.1	K01739	map00920
GCF_011927955.1	K01739	map00270
GCF_011927955.1	K01739	map01230
GCF_011927955.1	K00001	map00982
GCF_011927955.1	K00001	map00626
GCF_011927955.1	K00001	map00980
GCF_011927955.1	K00001	map00625
GCF_011927955.1	K00001	map00830
GCF_011927955.1	K00001	map00071
GCF_011927955.1	K00001	map00350
GCF_011927955.1	K00001	map00010
GCF_011927955.1	K00001	map00620
GCF_011927955.1	K00001	map01220
GCF_011927955.1	K09458	map00780
GCF_011927955.1	K09458	map00061
GCF_011927955.1	K09458	map01212
GCF_011927955.1	K09458	map01240
GCF_011927955.1	K21029	map04122
GCF_011927955.1	K21147	map04122
GCF_011927955.1	K01772	map00860
GCF_011927955.1	K01772	map01240
GCF_011927955.1	K02609	map00360
GCF_011927955.1	K00549	map00450
GCF_011927955.1	K00549	map00270
GCF_011927955.1	K00549	map01230
GCF_011927955.1	K01046	map00561
GCF_011927955.1	K03750	map00790
GCF_011927955.1	K03750	map01240
GCF_011927955.1	K09001	map00520
GCF_011927955.1	K09001	map01250
GCF_011927955.1	K00626	map04975
GCF_011927955.1	K00626	map00071
GCF_011927955.1	K00626	map00900
GCF_011927955.1	K00626	map00280
GCF_011927955.1	K00626	map00380
GCF_011927955.1	K00626	map01212
GCF_011927955.1	K00626	map00310
GCF_011927955.1	K00626	map00630
GCF_011927955.1	K00626	map00362
GCF_011927955.1	K00626	map00650
GCF_011927955.1	K00626	map00720
GCF_011927955.1	K00626	map00620
GCF_011927955.1	K00626	map01200
GCF_011927955.1	K00626	map02020
GCF_011927955.1	K00849	map00052
GCF_011927955.1	K00849	map00520
GCF_011927955.1	K00849	map01250
GCF_011927955.1	K00529	map00071
GCF_011927955.1	K00529	map00360
GCF_011927955.1	K00529	map01220
GCF_011927955.1	K00789	map00999
GCF_011927955.1	K00789	map00270
GCF_011927955.1	K00789	map01230
GCF_011927955.1	K00789	map01240
GCF_011927955.1	K00626	map04975
GCF_011927955.1	K00626	map00071
GCF_011927955.1	K00626	map00900
GCF_011927955.1	K00626	map00280
GCF_011927955.1	K00626	map00380
GCF_011927955.1	K00626	map01212
GCF_011927955.1	K00626	map00310
GCF_011927955.1	K00626	map00630
GCF_011927955.1	K00626	map00362
GCF_011927955.1	K00626	map00650
GCF_011927955.1	K00626	map00720
GCF_011927955.1	K00626	map00620
GCF_011927955.1	K00626	map01200
GCF_011927955.1	K00626	map02020
GCF_011927955.1	K00303	map00260
GCF_011927955.1	K01696	map00400
GCF_011927955.1	K01696	map00260
GCF_011927955.1	K01696	map01230
GCF_011927955.1	K00927	map00710
GCF_011927955.1	K00927	map04066
GCF_011927955.1	K00927	map00010
GCF_011927955.1	K00927	map01230
GCF_011927955.1	K00927	map01200
GCF_011927955.1	K01803	map00710
GCF_011927955.1	K01803	map00562
GCF_011927955.1	K01803	map00010
GCF_011927955.1	K01803	map00051
GCF_011927955.1	K01803	map01230
